BusinessID,CoordinatesLongitude,InsertedAtTimestamp,Address,CoordinatesLatitude,Rating,Cuisine,ZipCode,Name,NumberOfReviews
2wkDxFATkqvhAojWtRdrQg,-73.974869,1555270377859,413 Cortelyou Rd,40.638485,1,indian,11218,Sonali Cafe & Restaurant,1
Jh6bSOaw0ftGh9ONiwr7nA,-74.04619,1555271045401,456 Central Ave,40.75021,4,mexican,07307,Los Tres Chilitos,182
kjDnwT4HwQDVjGo1OInaEg,-73.781274,1555270372820,15412 Rockaway Blvd,40.667821,3.5,indian,11434,Tandoori Curry & Grill,21
YIYetgfNE34G8JhQu98XQw,-73.9700052707462,1555271128170,760 Amsterdam Ave,40.7948819801249,3,thai,10025,Ozen,177
28CNHYULci66pJAz-0_pOg,-73.9912893251312,1555270430248,16 W 22nd St,40.7412996949476,4,japanese,10010,Cote,634
IoAUbSudW1Mds5_XY_01Rg,-73.92315,1555271087315,599 Johnson Ave,40.70933,4,chinese,11237,Mission Chinese Food,36
WyyJAcQwfOxKPLgIYetSKA,-73.993266,1555270470624,151 Montague St,40.6947326,3.5,italian,11201,Caffe Buon Gusto,172
a7rM-AOM7_xi8AlWX-Thkg,-73.959768,1555270427250,1317A 2nd Ave 69th St,40.767249,4.5,japanese,10021,Oita Sushi,215
NDHiySfZV6jmKFYWMYOebQ,-74.1146901802017,1555270477055,517 River Dr,40.8755969493374,4.5,italian,07026,La Cambusa,109
hXIMuwoGoSKnvHdiMDkMnw,-73.97324,1555270481041,590 Madison Ave,40.761998,3,italian,10022,Obicà Mozzarella Bar Pizza e Cucina,108
cfa699KGi9Ki-U_mCMVJvg,-73.9856490472387,1555270377865,405 E 6th St,40.7261704450824,3.5,indian,10009,Caravan of Dreams,502
dVR5KHPMZoU9rQvxhY5Otw,-73.98381,1555271117923,349 E 12th St,40.73039,3.5,thai,10003,Thai Terminal,548
zJ6-ZCrtJA943nsVl2l8gQ,-73.8638,1555271121825,1509 White Plains Rd,40.83811,3.5,thai,10462,Thai Cuisine,43
yl214H_cUd1intjVAeE1Mw,-73.9520543,1555271047464,594 Union Ave,40.718194,4,mexican,11211,Casa Publica,86
2hmhZim4bX2lbjPSNc7LaA,-73.9873886108398,1555271041534,119 E 18th St,40.7368812561035,3.5,mexican,10003,Javelina,422
BeE1tVTCmorm31fwXvX7Wg,-73.9738617,1555270463879,1 W 59th St,40.7644615,4,italian,10019,Ora di Pasta,167
uamIIAKNHqBCR50IpEi-TQ,-73.9172121,1555271082214,252 St Anns Ave,40.8069077,5,chinese,10454,China Cafe,3
AeNU0DYNtYDVPGnWAIh-0Q,-73.991281,1555271126061,570 8th Ave,40.7547179,3.5,thai,10018,Wok To Walk,357
7_hGsGEkHrjgAiYVjrCFnw,-74.0001497,1555270463876,181 Thompson St,40.728,4,italian,10012,Carbone,839
fZOmB4eaVlnf6LIejL2vBg,-73.96746,1555270370883,964 Coney Island Ave,40.63393,4.5,indian,11230,Jalsa - Grill & Gravy,64
7d9M58Bi4ZzgZZjLjvrzUQ,-74.06084,1555270375710,580 Montgomery St,40.72308,4.5,indian,07302,Lasani Afghani Restaurant,15
St8a2de1vfyCxwIySBUWbA,-73.9696273803711,1555270477037,232 Vanderbilt Ave,40.6904563903809,4,italian,11205,Graziella's,376
CPBVjdezPyeBTxW1q6R1Zg,-73.946939,1555270371688,185 Norman Ave,40.727267,3.5,indian,11222,Moharani Indian Takeaway Restaurant,37
lMoV8XWfzPsN1Q_Yl40sAg,-73.82094,1555270371677,111-05 Lefferts Blvd,40.68033,4,indian,11420,Trinciti Roti Shop & Restaurant,363
2ZbGLUZpaJO8mdxi7UaVMQ,-73.99066,1555270473758,654 9th Ave,40.76069,3.5,italian,10036,Cara Mia,407
LQHegfNHe7ylY3bocrFlpg,-73.984223,1555271043907,38 W 39th St,40.752155,4,mexican,10018,Calle Dao - Bryant Park,1491
l7G5tDA96xbA_bx1ZgkOeg,-73.99062,1555271077124,132 W 31st St,40.74839,4,chinese,10001,ICHIRAN Midtown,413
6LfskUyZzmcDSV6h5kOwGw,-73.99871,1555271079354,28 Mott St,40.71461,3.5,chinese,10013,Peking Duck House,788
OAqsZMbjv66nOMqlimnYuQ,-73.95566,1555270461611,1486 2nd Ave,40.7722,4,italian,10075,Uva,2166
z_m2JLSbEnCSnqCmL9UT4A,-73.9972,1555271133404,240 Lafayette St,40.72277,4,thai,10012,by CHLOE. SOHO,285
s6vWHRRfUld9MukSYPJRVA,-73.95811,1555271129309,272 Grand St,40.71314,4,thai,11211,Original Nicky's,6
wqEPTJBbqG3QKysMxNQQCA,-73.9546,1555271057616,709 Myrtle Ave,40.69496,4,mexican,11205,La Placita Oaxaquena,7
4sNPRRefpFQl-fE_aU5XaA,-73.9370997259323,1555271045360,591 Fort Washington Ave,40.8549599636967,3.5,mexican,10033,Refried Beans Mexican Grill,238
zwOAiVT4pAmpNGXzj-t5MA,-73.95236,1555270466972,567 Union Ave,40.71757,4,italian,11211,Lilia,636
x64xHVZoQj1ZOjzPqVprkw,-73.98424,1555271126076,177 1st Ave,40.72937,4,thai,10003,Little Tong Noodle Shop,240
DgHEzcSBotbfxW-IJPAMuQ,-73.9656521669528,1555270442608,2895 Broadway,40.8060225608803,3,japanese,10025,Mill Korean,306
B2RP0JwTBsQhS1n5_DQG0Q,-73.91695,1555271054471,340 Wilson Ave,40.69558,4,mexican,11221,Lindo Guerrero Restaurant,7
fZuIszXbPoyzYMDSYd3oOA,-73.99392,1555271126066,229 Court St,40.68614,3.5,thai,11201,Ghang Thai Kitchen,180
g5WYJfH0hWggmdYG2oxsMw,-73.99974,1555271133391,85 Baxter St,40.71667,3.5,thai,10013,Pasteur Grill and Noodles,254
UTLEGU4mLmB26DiX99Ggxw,-73.9538,1555270435416,47-36 Vernon Blvd,40.74452,4,japanese,11101,Tamashii Blue,227
ciIoPi0WqaNyB6xkwRKxzA,-73.98402,1555270364739,32 W 39th St,40.75207,3.5,indian,10018,Joy Curry & Tandoor,107
GeXd_6XseU9E8oC1p1SaNg,-73.9801793,1555271133377,311 Amsterdam Ave,40.7802977,3.5,thai,10023,sweetgreen,189
SBJHGtqJyfaU47NPjGAU6A,-73.95239,1555271131536,1643 2nd Ave,40.77747,3.5,thai,10028,China Jade,116
51DwJDP5TOlsCQYc0GQdVQ,-73.957693,1555271084410,1288 Amsterdam Ave,40.8116735,3,chinese,10027,West Place,53
x2vGYYePbigrwM-xkbDLVg,-73.8753787592561,1555271092619,1151 E Tremont Ave,40.8400646543025,5,chinese,10460,Lucky House,1
XWNamjD2mSpk56B6z1HT9w,-74.095046,1555270468713,67 Terhune Ave,40.703212,4,italian,07305,Laico's,180
or0Op4EDk95L0vhLwSATcQ,-73.97553,1555271053293,645 2nd Ave,40.74571,4,mexican,10016,Montagu's Gusto,64
0IFd_nGY2l_Miai4n7ifTA,-73.9306442,1555271049517,1548 Saint Nicholas Ave,40.8533143,4,mexican,10040,Tacos El Paisa,81
8FJ8XVa-duF8rPeyfscUPg,-73.98201,1555271076106,219 E 23rd St,40.73852,3.5,chinese,10011,Auntie Guan's Kitchen,127
n61FbfvTddHBXF5WKWjF4g,-74.0014776911789,1555271117936,114 8th Ave,40.7408371121571,3,thai,10011,Pad Thai Noodle Lounge,295
kq7fKh7mOt-ctn8dRHFpEA,-73.8602819,1555270441577,9709 64th Ave,40.7298925,3.5,japanese,11374,Chidori,112
u1aeWjvebECChpm5IbUUkA,-74.0283109992743,1555270437311,3415 Bergenline Ave,40.7734299632411,3.5,japanese,07087,Teri Teri Japanese Restaurant,29
XDl93co2VJznxglYcoQvmA,-73.95684,1555271048237,323 Franklin Ave,40.68837,4,mexican,11238,Chilo's,192
GAvyDral555vltKrupUcjw,-73.9737998,1555270466947,209 E 42nd St,40.750647,3.5,italian,10017,Osteria Laguna,303
AABqAsYdRI9gSyU1gStdxg,-73.966753,1555271039999,145 E 61st St,40.763456,3,mexican,10021,Gina Mexicana,132
gQVXiIJxyT03Is4XeZrVbQ,-73.9746434377878,1555271051299,148 49th St,40.7566760156385,3.5,mexican,10022,El Rey Del Sabor,27
r1_1S1T6pSHK0imMjcr4hA,-73.98888,1555271133396,530 7th Ave (39 & 7) manhattan,40.7541,3.5,thai,10018,itsu,55
xEDD2ScBU3jHhWxlMC7dkQ,-73.98176,1555270439606,1 Central Park W,40.76891,4,japanese,10023,Nougatine at Jean-Georges,1072
XL6EJm_QKNnxeGiSJXXbUg,-73.95396,1555270429193,1534 3rd Ave,40.77916,4,japanese,10128,Churutto Ramen & Poke,104
73HeiHqXlj8bF1GXXBrn1g,-73.98955,1555270477045,58 2nd Ave,40.72572,4.5,italian,10003,DIA,49
wsMThqit2caUREhOMCOyAQ,-74.08307,1555271135277,533 West Side Ave,40.71919,4,thai,07304,Thanh Huong Restaurant,114
Mp42nc-UIS9hk9VZbfxcjQ,-73.9556804671883,1555270477041,1484 2nd Ave,40.772162462701,3.5,italian,10075,Cheech & Peppe's,5
Ly8h1NpCnjKJCRnaR1E21g,-73.88707,1555271057647,616 E 187th St,40.85516,3,mexican,10458,Rancho Estrella,18
228DO__YwYmliMx6Q5jTtw,-73.9918,1555270368715,604 9th Ave,40.75913,4,indian,10036,Turco Mediterranean Grill,504
hDj_0pbi4mFR5p1H1w6igw,-73.99228,1555270464606,36 E 4th St,40.7272,4.5,italian,10003,Misirizzi,112
iTke4ZsI0WyAHD6fmAtRLA,-73.8804985,1555271132058,8269 Broadway,40.741662,3.5,thai,11373,Coco South East Asian Cuisine,231
vsQjfOXS10MQ8_CZ3amhVQ,-73.98711,1555271043885,69 1st Ave,40.72543,4,mexican,10003,Downtown Bakery Cocina Mexicana,242
DKGUSLiqNchBNatKoPM9QQ,-73.9652019005902,1555271075170,2896 Broadway,40.8057641877461,4,chinese,10025,Junzi Kitchen,143
1mynqR4fWUovyt9q1_zI9g,-73.8930553,1555271056551,73-18 Northern Blvd,40.7546065,5,mexican,11372,ERT Restaurant,5
ypIozGpyE9d4kVt8GiJ7ew,-73.79534,1555270380068,167-09 Hillside Ave,40.71014,3,indian,11432,Fatema Tandoori Restaurant,1
91rrB0aH3caC70oCkxAynA,-73.9981645926656,1555271081256,66 Bayard St,40.715540215765,3.5,chinese,10013,Deluxe Green Bo,586
1HCAu_tB8mzZ0qCFltGfew,-74.11246,1555270372800,430 Market St,40.89861,3.5,indian,07407,Bhoj,222
s33HF6gGTWo3D7QxBMv9ow,-74.006488,1555271050508,519 Hudson St,40.733805,3.5,mexican,10014,Cowgirl,556
gz4jQDLdzGP1RdL0moEqww,-74.10575,1555271051294,413 Paterson Ave,40.843516,4,mexican,07057,Viva Margarita,60
HhY7QDRu7EwXTDY4WT1wSA,-73.9895,1555270478865,200 5th Ave,40.74197,3,italian,10010,Serra at La Birreria,1195
byye4kc-xGk8qCxR0ZuUdA,-73.9052124023438,1555270475805,7409 Ave U,40.6216049194336,4,italian,11234,Il Posto,55
gKJ-rb2di7fPGIuIjF0ylw,-73.991708,1555271045374,2 Pennsylvania Plz,40.750297,4,mexican,10121,Taco Dumbo,79
vQ2MwpkjcrF7uxs87oMeyw,-73.98631,1555270434332,11 W 32nd St,40.74761,4,japanese,10001,Noona Noodles,13
0v2rI4CivY0nrQM3_W4VmA,-73.9265084112689,1555270432294,2913 Broadway,40.7626545293336,4,japanese,11106,Kondo,153
ugYhnKrr3Q1TVV15R0EEWQ,-73.980346,1555270369669,17 W 45th St,40.755905,4,indian,10036,AnTalia NYC,390
Gkz2GawpJCK4j3dENtul_Q,-74.1537933,1555271090278,528 Union Ave,40.8017311,4,chinese,07109,Blessing Chinese Restaurant,24
8vYGvXF4OyKv2KV0-iIxrA,-73.918505,1555270366593,34-14 30th Ave,40.7655307,4.5,indian,11103,Tikka Roll House,231
X5HmML-G--nt4lc5VQC2uQ,-73.972065076232,1555271091244,666 Amsterdam Ave,40.7918192446232,2,chinese,10025,New Asia,40
AnAZaBsEuBjYvzaPMTN0oQ,-73.99115,1555271043878,30 East 16th St,40.73659,4,mexican,10003,Flats Fix Taqueria,160
1e4J-25T_aXQ2QFiHL_yZg,-73.9994099,1555270442589,231 Sullivan St,40.7297242,3.5,japanese,10012,Soho Sushi,272
ujKLiI39ie5K_iB-TLaFMg,-74.06278,1555270372802,2986 John F Kennedy Blvd,40.73506,3,indian,07306,Chennai Dosa Express,40
SbTzGaRAxAf_W_b30598jQ,-73.98737,1555270478857,787 8th Ave,40.7610699,3.5,italian,10036,Bella Mia,19
qnD3XDvYIrFh_FppNH90cA,-73.9494738355279,1555271115979,1750 2nd Ave,40.7812989957846,4,thai,10128,Thais New York,121
cqaEC8brOh7P2OLT_r2xNg,-73.8324284232789,1555270441544,133-42 39th Ave,40.7594250263413,4,japanese,11354,The Coop,730
mc6-ig757TzhPpJ7TV3pEQ,-73.98502,1555270468005,226 3rd Ave,40.73658,3.5,italian,10003,Sal Anthony's,59
J38XGzriEkMsDfCMt6et_g,-73.98139,1555270466010,178 Lexington Ave,40.7445,4,italian,10016,Vezzo,1189
3RuiiqUg8C3HZ-RuvlqtBg,-74.0408217887441,1555270376749,608 Grove St,40.7322445520707,2.5,indian,07310,Tawa Wok,66
xQ445GaWVN5Aa3sFX9OoIg,-74.004317,1555270478132,42 Grove St,40.732704,4,italian,10014,Buvette,1606
m5Whyz8O8jM4DrE808h71g,-73.968826,1555270363548,157 E 55th St,40.759357,4,indian,10022,Darbar Grill,498
27ASh8-hTL5jp5d_WQGHxw,-73.984748840332,1555270437286,440 7th Ave,40.6634864807129,4,japanese,11215,Ten Japanese Cuisine,229
ydjApPbEDF-hXbdxlus4jA,-73.98191,1555270429179,118 E 31st St,40.74459,4,japanese,10016,Umi Sushi,565
CnkdNQw6VsWBY9g8tb2Qag,-73.98273,1555270437326,10 Columbus Cir,40.76844,3,japanese,10019,Genji Izakaya,29
TmjnScDis_LA6UuqDHjhGA,-73.9018881307842,1555270375904,62-08 Roosevelt Ave,40.7457081665528,4.5,indian,11377,Desi Cuisine,3
DH6vM_NdIN5q-xfiHnJ3mA,-73.958762175149,1555271135260,208 Bedford Ave,40.7170493866292,3.5,thai,11211,Red Bowl,249
EZNw56hywTm1PJNYOMbfHQ,-73.960801,1555270478855,420 E 59th St,40.759032,3.5,italian,10022,Morso,113
sZPxl39jgDcxdOoES9Q7Hw,-73.98919,1555271048244,134 Rt 4 E,40.88346,5,mexican,07631,My Ranch Taqueria,14
ZiGeqmXH55hVegpqnqoznw,-73.9718064,1555271089299,230-234 Main St,40.8515556,3.5,chinese,07024,Aquarius Seafood Restaurant,210
Bh0Rxd4Yi21luny0S95GaQ,-73.927612,1555271120914,129 Alexander Ave,40.807149,4,thai,10454,Ceetay,298
5eXrMPB5GUM-sapL8T-znQ,-73.943642,1555270429184,381 Lenox Ave,40.8104436,4,japanese,10027,Sushi Inoue,111
ueL0t_7Yu_ev2RrWK9dgDA,-73.9864908,1555271039978,23 W 33rd St,40.748375,4,mexican,10118,Tacombi - Empire State Building,103
3K7Kc82bhU6-qjAjsBs3Fw,-73.8796234130859,1555271084382,8305 Broadway,40.741153717041,4,chinese,11373,Lao Bei Fang Dumpling House,544
z_yu_Qo1xTLeYPBqBM5igA,-74.00714,1555270434300,123 William St,40.70933,4,japanese,10038,Menya Jiro- Fidi,132
CdHOwIO6OFNXZxPYEUts2g,-73.988597,1555271127242,767 9th Ave,40.764529,4,thai,10019,Ageha Sushi,615
7UGe9o7newIcSlsDwzmdsg,-73.8069,1555270380100,94-14 Sutphin Blvd,40.69854,4,indian,11435,"""D"" Edge Deli & Food Basket",7
k_y6o8zqI3cODdKABwWZ9g,-73.921517,1555271082244,133 Irving Ave,40.703364,5,chinese,11237,China Garden,6
m9Q9x-Hcxp24gZCaTTJY-A,-73.9830099,1555270364719,104 Lexington Ave,40.74232,4,indian,10016,Sahib,161
CaizM2WaGPX5eRLDOJaqIw,-73.95914,1555271117947,408 E 64th St,40.76226,4.5,thai,10065,Angkor Cambodian Bistro,242
nU4XBdvxDABXqZ6CnB8Dig,-73.983933,1555271055446,4 Clinton St,40.721128,4,mexican,10002,Clinton Street Baking Company,4603
_H52GDibhYc9bs8j1o-1_w,-73.98698,1555270478116,7 E 27th St,40.74398,3.5,italian,10016,Leonelli Taberna,35
W8ZNzkFfHzKKfs6JGrMKLw,-74.02844,1555271134728,8621 4th Ave,40.62209,4,thai,11209,Brother's Asian Cuisine,2
-82ju2_ebCeX3_mCcvTI_Q,-73.92452,1555271054456,161 Wilson Ave,40.7003,4,mexican,11237,El Sol de Cholula,29
eS9mTLlWwu_Ap2ROMQWPxg,-73.967455,1555270433324,565 Vanderbilt Ave,40.680784,4,japanese,11238,Chuko,1031
NQbh8zKPqILV6WeYSOM-yQ,-73.93599,1555270437288,2245 1st Ave,40.79568,3.5,japanese,10029,Makana Hawaiian & Japanese BBQ,154
hzPBADaUBQEL30MGrvKsww,-73.97566,1555270461657,16 W 56th St,40.76256,4.5,italian,10019,Il Tinello Ristorante Italiano,243
jUD3vbZS_MGkDk2yfBXZuQ,-73.9447144351328,1555270373784,317 W 141st St,40.8208581437951,4,indian,10030,Queen Sheeba,62
qf9ONR0LAAFZ8fLDRkVHww,-73.983902,1555270431191,351 5th Ave,40.671718,4.5,japanese,11215,Mori,54
RQRQOO_CGhj16AIz4KqlQA,-73.99414,1555271081230,88 E Broadway,40.713837,4,chinese,10002,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,22
cUyfnb3E7HvzNfbTgTjl_Q,-73.9979083,1555271048273,408 Broome St,40.7210686,4.5,mexican,10013,Despaña,545
SyQSAyd2ij6st3oAurb6XA,-73.97069,1555270432319,844 2nd Ave,40.75161,3.5,japanese,10017,Curry-Ya,25
zscLFr_wQUmSRGkup2YjpA,-73.95628,1555271039105,1429 3rd Ave,40.77536,4.5,mexican,10028,Mexicue,68
Va_mnsEvBghHXvc7uZIWJQ,-73.981202,1555271129271,182 Lexington Ave,40.744722,4,thai,10016,Spice Symphony,555
YdAtCf_13UK-uvXuOMrhNg,-73.9703503944427,1555271120927,208 E 50th St,40.7555779423723,4,thai,10022,Radiance,156
C-OHJidhx2Xk0h0pghKWdA,-73.97992,1555271131579,440 3rd Ave,40.74356,4,thai,10016,Local Leaf,84
MM5P9cKlzovYLcf5qf2SwQ,-73.965457,1555270432274,66 S 2nd St,40.714257,4,japanese,11249,1 or 8,389
xH7mEjh4Rn6KdHjXYNoOjw,-73.9863992364001,1555271081196,148 Lawrence St,40.6918206366101,3.5,chinese,11201,Yaso Tangbao,691
l3aVYfTWVINXaNGxlMz0bQ,-73.999641,1555271117956,141 Grand St,40.720078,3.5,thai,10013,Soho Thai,132
VpInBiE272MaN1Hi0DA-Zw,-73.97406,1555271120875,713 2nd Ave,40.7478,4,thai,10016,Sachi Asian Bistro,186
syu8oCU9h3X9hfAE_lpADw,-74.00647,1555270466017,222 W Broadway,40.71928,3.5,italian,10013,Terra Wine Bar,333
K9kL1ice5jlkPXcNyTus3Q,-73.98291,1555270470600,142 W 49th St,40.76003,3.5,italian,10019,Pasta Lovers,292
kFV-XAalWCEZN5VW77_3Hg,-73.986576,1555271130252,26 W 33rd St,40.748279,4,thai,10001,Market Crates,160
5Znd8FNSiFPiGLmKeGTOng,-73.97783,1555271127247,424 Amsterdam Ave,40.78413,2,thai,10024,Thai Nam,11
_saXnBy0Wq2Gb3YusWZhqw,-73.9863122632311,1555270442578,9 W 32nd St,40.747573158626,4,japanese,10001,Five Senses,1214
GpCZORguVJZGpd5GoL9Arg,-73.9606090848567,1555270430264,77 N 6th St,40.7188839655893,4,japanese,11211,House of Small Wonder,673
dLYFNYqSw2L148bTJbwmiw,-73.9869185,1555270481047,211 W 43rd St,40.7570467,3,italian,10036,Bella Vita Pizzeria & Trattoria,523
SenZItlZ9eIWNCZ5yB6PdA,-73.983047,1555270370874,102 Lexington Ave,40.742267,4,indian,10016,Savannah Bhaven,7
r6r-XK_wL02FQdAgaauTxg,-73.9831,1555271121778,435 Park Ave S,40.74422,4.5,thai,10016,Kame Ramen,372
_7Maf5WG682E7R-EHSz18w,-73.94307,1555271116959,2051 2nd Ave,40.7903,4.5,thai,10029,Bangklyn East Harlem,87
MRzv1MW8M66vkHA8npV9lw,-73.8088906828033,1555271132041,15632 Northern Blvd,40.7631764348359,3,thai,11354,Mekong Thai & Vietnamese Restaurant,346
UQZmhaPAMdZabid6ccvhTg,-73.99467,1555270462654,507 9th Ave,40.75612,4,italian,10018,Il Punto Ristorante,326
i_q57YjbX1ZZkV4fP1KloQ,-73.9731292724609,1555270439595,45 N Dean St,40.8951568603516,4,japanese,07631,Daruma Japanese Restaurant,113
nyN6xEgKkWTAM4C41nqpkQ,-73.9879455566406,1555270437322,111 Rivington St,40.7197723388672,3.5,japanese,10002,Hana Japanese Cuisine,170
g512kssHLLTdDbUJHTmJFw,-73.99121,1555271075131,224 W 35th St,40.75202,4.5,chinese,10001,Stick To My Pot Potsticker,26
JPOjbYV-4NG1C221UVUtiQ,-74.026384,1555271051269,104 14th St,40.75349,3.5,mexican,07030,Baja Mexican Cuisine,199
55spA8dSOvKRme3ix-k7gg,-74.0041863,1555270372795,210 W 10th St,40.7340046,4,indian,10014,Westville - West,910
pg2NNr7wQeMo5cJoTYPBRQ,-74.0032257,1555270375700,52 Walker St,40.7191286,4.5,indian,10013,Revolution Sandwich NY,57
gQ6DNeLNWQV-zwWyuFeBpg,-74.0105490435282,1555271078286,10 S William St,40.7046671846472,3,chinese,10004,No.1 Chinese Restaurant,149
6uPtOyrxXV8y1y8pvLU2pA,-73.95352,1555271083167,1372 Lexington Ave,40.78259,3,chinese,10128,Pic Up Stix,60
JaKLZrh1Y_2qB_0Gc3bk3A,-73.99319,1555271135236,411 W 42nd St,40.75884,3,thai,10036,Ollie's Sichuan,453
daqoTgWT411Rhl5h92BcqA,-74.0207290649414,1555270439622,5008 Bergenline Ave,40.7831045221492,4,japanese,07093,Ginger Grill,38
7Qvh0oFRsoqrO9qNlcMKXQ,-74.000629,1555271123381,114 Macdougal St,40.72969,4,thai,10012,Saigon Shack,2232
ehdmja52dNhEf_Yyipf0eA,-73.91489,1555271050475,524 Brook Ave,40.81444,3.5,mexican,10455,Noches Mexicanas,9
ik7LcD1fkzVbVQ6Sntd4LA,-73.9819402992725,1555270366628,351 7th Ave,40.6660303077582,4,indian,11215,Indian Spice,143
Ly-0vKFgGSn9PsHsPEk5gw,-74.0016479492188,1555271053283,168 W 4th St,40.732006072998,3.5,mexican,10014,Tio Pepe,407
ZtjF2N3eYOjtnI3cES2fpw,-73.9750746534424,1555270430253,300 Park Ave,40.7569688575924,4,japanese,10022,Duke Eatery,41
b7uTP_afs5Gkf66K7yDl-w,-73.99401,1555271134708,56 Market St,40.71173,4,thai,10002,Food King,15
t1_qBEjXscQn-mp6-or_sw,-73.918271,1555271128199,1401 Plaza Dr,40.840872,4.5,thai,10452,Suyo Gastrofusion,88
hw8ziubXsFocun6KR04VVg,-73.93882,1555271059278,4141 Broadway,40.84651,4,mexican,10033,Malecon Restaurant,653
0sR9gXJYvnSuEUaqiEmvRg,-73.955328,1555270478112,1354 1st Ave,40.768115,3.5,italian,10021,Nino's Restaurant,233
si4n0EtvAl3QisVHoKPOuw,-73.998189,1555271134747,56 Mott St,40.7157921,3.5,thai,10013,Wonton Noodle Garden,396
fgGRIM0b9JGIoNOAnHzROQ,-73.98741,1555271115968,813 9th Ave,40.7659,4,thai,10019,Yuqi's Cuisine,67
TuoXbiDqhFBJiyAXpcOLuA,-73.985006,1555270431225,1095 6th Ave,40.754754,4,japanese,10036,Sushi Kano By Genji,9
iBkwuh7ZLIOeFfuKmhZpOA,-73.96195,1555271057641,2428 Lemoine Ave,40.86395,3.5,mexican,07024,Cinco De Mayo,152
TeBthQZ2xpxyvXheS08ovw,-73.9882245327093,1555271131554,187 Orchard St,40.7220839812692,4,thai,10002,Blue Ribbon Sushi Izakaya,467
y8Z9Tos6qtDVd0X0QVm70g,-73.95315,1555271085218,1407 Madison Ave,40.78813,2.5,chinese,10029,Yoan Ming Garden,34
fe9aDWC5giHgcuKjqSr_gQ,-73.950452,1555271120906,742 Nostrand Ave,40.67324,4,thai,11216,Ruammit Thai,77
xoyij4u56KyhiyXL0hLocA,-73.829175,1555271092658,136-55 37th Ave,40.762126,2,chinese,11354,Simmer Huang 黄记煌,29
Ur1VZwMZ8Qbd6KLpiid7lg,-74.09266,1555271120918,312 Hackensack St,40.83637,4,thai,07072,Massaman Thai Cuisine,127
eQWHGyg-m7Zs015TUYl4Ug,-73.7846,1555271048223,581 Main St,40.90734,3.5,mexican,10801,Little Mexican Cafe,219
c3D2ckzacnPtdGIM8tb-_w,-73.9883399,1555270464629,370 W 51st St,40.76394,4.5,italian,10019,B Side Pizza & Wine Bar,991
B9UfgHgm5-hOErK8-54EsA,-73.97933,1555271115977,186 Avenue B,40.72784,4,thai,10009,Very Thai,86
dxHn9Zk17fiY-9CvydZdgg,-74.0301139572917,1555270441563,219 Washington St,40.7392772570087,4,japanese,07030,South Street Fish & Ramen Co,114
A_GbgtUSyGWpihHZOqMdwQ,-73.982259,1555271115978,153 E 26th St,40.741014,4,thai,10010,Little Basil,451
78TCGIG1eHMYdyvMpFdDbQ,-73.9855880737305,1555270463909,179 3rd Ave,40.7349243164062,4,italian,10003,Follia NYC,132
r_QyrpiVTXFva14r0mB_OA,-73.9860458374023,1555270475810,157 3rd Ave,40.7342910766602,4,italian,10003,Piccolo Cafe,266
frjMUU8VpT6Ou0y7TWEgYw,-73.9776032938552,1555270430231,10-12 W 51st St,40.7595357525026,4,japanese,10111,Hana,2
jt6ygaAb0W_o3nWqbr_UjQ,-73.952543,1555270371654,1018 Bergen St,40.676071,3.5,indian,11216,Bombay Spice,43
jzO5HyrTtumHpe-pbUlndQ,-73.968795,1555270365561,2701 Broadway,40.799446,3.5,indian,10025,Aangan,187
swKXaURwqdSrSTcpHsxdbA,-73.96324,1555271050500,794 Washington Ave,40.67421,4.5,mexican,11238,Lowerline,84
TBPoZ9bESX0YnIZ0uKjX_w,-73.99124,1555270430237,20 E 17th St,40.73727,3.5,japanese,10003,Ennju,226
n9k_IC4VSRcoF3wV0bG8cQ,-73.9919726,1555271053329,40 E 4th St,40.727225,3,mexican,10003,B Bar & Grill,702
McU7XI3HoWFELTDaGc1SEw,-73.98567,1555271116935,153 Rivington St,40.71912,4.5,thai,10002,Ginger and Lemongrass,257
z5z6_y69b_ufy73GZUt7Tg,-74.0339471,1555270373817,15 Exchange Pl,40.7158377,3.5,indian,07302,Dosa Spot,12
FgxzCg6LVAPd-mCYlMDayw,-73.96849,1555271086320,7 W Hudson Ave,40.91044,4,chinese,07631,Far East Kitchen,25
SR4CuXDy20vM25gNb8FdFQ,-73.97297,1555270438608,10 Engle St,40.8933,4.5,japanese,07631,Matsuyama,12
9WgsvzaiXNAmmQGD0uQxFQ,-73.971282,1555271117919,372 Myrtle Ave,40.692989,4.5,thai,11205,Thai Holic,358
uK7BhMiook9Ij93l-5nEUA,-73.95636,1555271135225,1450 2nd Ave,40.771,3.5,thai,10021,Hanabi,93
x593rd-PSjGje4Uks1FKEg,-73.9858,1555270439582,218 E 10th St,40.72924,3.5,japanese,10003,Rai Rai Ken,817
xhWqjDuoORYBVgZVc4uK3g,-73.9628763,1555270380036,769A Washington Ave,40.6738776,4.5,indian,11238,Natural Blend,185
-mQG7oEHSAMr9dBDrrqI2g,-73.9817,1555270364733,1190 6th Ave,40.75763,3.5,indian,10036,indikitch,114
bdKc4CSJPv-XLgxVwrtPrg,-73.99957,1555270461649,93 Baxter St,40.71695,4.5,italian,10013,Forlini's Restaurant,377
--IdKkia9zPNgB-rQreyBQ,-74.06591,1555270370853,821 Newark Ave,40.73535,4,indian,07306,Hungry,27
